"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa04657","hsa04657","IL-17 signaling pathway","4/323","95/8843",0.459280870203874,0.870096106273536,0.784580152421714,"5595/3727/1051/6426",4,"UP000000569"
"hsa04152","hsa04152","AMPK signaling pathway","5/323","122/8843",0.461738104815913,0.870096106273536,0.784580152421714,"8471/2308/23411/5296/8660",5,"UP000000569"
"hsa04723","hsa04723","Retrograde endocannabinoid signaling","6/323","149/8843",0.463197258525868,0.870096106273536,0.784580152421714,"5595/107/773/778/5330/196883",6,"UP000000569"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","9/323","230/8843",0.46494302707073,0.870096106273536,0.784580152421714,"5595/28984/5296/2245/3682/5063/81624/58498/54776",9,"UP000000569"
"hsa00910","hsa00910","Nitrogen metabolism","1/323","17/8843",0.469083832067448,0.870096106273536,0.784580152421714,"762",1,"UP000000569"
"hsa04940","hsa04940","Type I diabetes mellitus","2/323","43/8843",0.469425646226756,0.870096106273536,0.784580152421714,"3106/3107",2,"UP000000569"
"hsa04920","hsa04920","Adipocytokine signaling pathway","3/323","70/8843",0.473836094219309,0.870096106273536,0.784580152421714,"8471/8660/6257",3,"UP000000569"
"hsa05211","hsa05211","Renal cell carcinoma","3/323","70/8843",0.473836094219309,0.870096106273536,0.784580152421714,"5595/5296/5063",3,"UP000000569"
"hsa05332","hsa05332","Graft-versus-host disease","2/323","44/8843",0.481481075889049,0.870096106273536,0.784580152421714,"3106/3107",2,"UP000000569"
"hsa04917","hsa04917","Prolactin signaling pathway","3/323","71/8843",0.483249400203175,0.870096106273536,0.784580152421714,"5595/5296/7054",3,"UP000000569"
"hsa05230","hsa05230","Central carbon metabolism in cancer","3/323","71/8843",0.483249400203175,0.870096106273536,0.784580152421714,"5595/7157/5296",3,"UP000000569"
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis","4/323","98/8843",0.48338672570752,0.870096106273536,0.784580152421714,"4082/5595/8611/5296",4,"UP000000569"
"hsa00511","hsa00511","Other glycan degradation","1/323","18/8843",0.488513462958249,0.87312515365104,0.787311494897561,"284004",1,"UP000000569"
"hsa05410","hsa05410","Hypertrophic cardiomyopathy","4/323","99/8843",0.491328491481051,0.87312515365104,0.787311494897561,"6641/778/6262/1636",4,"UP000000569"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases","18/323","483/8843",0.500341216771539,0.883513920754807,0.796679219243157,"5595/513/10382/2906/6261/778/4747/10023/23401/1616/4741/5330/9001/6262/8325/84617/8324/1459",18,"UP000000569"
"hsa00531","hsa00531","Glycosaminoglycan degradation","1/323","19/8843",0.507234160008049,0.88972581485109,0.802280587622753,"4669",1,"UP000000569"
"hsa04015","hsa04015","Rap1 signaling pathway","8/323","212/8843",0.513948065536997,0.88972581485109,0.802280587622753,"2778/5595/5587/107/7094/5296/5330/196883",8,"UP000000569"
"hsa04145","hsa04145","Phagosome","6/323","157/8843",0.514155995740424,0.88972581485109,0.802280587622753,"10382/3106/3107/84617/6441/537",6,"UP000000569"
"hsa00514","hsa00514","Other types of O-glycan biosynthesis","2/323","47/8843",0.516614989268375,0.88972581485109,0.802280587622753,"23127/3955",2,"UP000000569"
"hsa04115","hsa04115","p53 signaling pathway","3/323","75/8843",0.520067869584769,0.890177519105218,0.802687896872843,"7157/8797/575",3,"UP000000569"
"hsa04728","hsa04728","Dopaminergic synapse","5/323","132/8843",0.531504278837284,0.904205449973184,0.815337115803022,"2778/773/84152/5330/7054",5,"UP000000569"
"hsa05417","hsa05417","Lipid and atherosclerosis","8/323","216/8843",0.535397373285639,0.905308285737535,0.816331561181931,"5452/5595/7157/4775/5296/8797/5330/6257",8,"UP000000569"
"hsa03040","hsa03040","Spliceosome","8/323","218/8843",0.545989422970779,0.91269857614627,0.822995509145288,"55660/10915/3192/22985/57461/9092/6426/6628",8,"UP000000569"
"hsa00565","hsa00565","Ether lipid metabolism","2/323","50/8843",0.550137282455119,0.91269857614627,0.822995509145288,"8540/8611",2,"UP000000569"
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity","5/323","135/8843",0.551653982117527,0.91269857614627,0.822995509145288,"5595/3106/3107/5296/8797",5,"UP000000569"
"hsa04922","hsa04922","Glucagon signaling pathway","4/323","107/8843",0.552871272953178,0.91269857614627,0.822995509145288,"2778/2308/23411/5330",4,"UP000000569"
"hsa04210","hsa04210","Apoptosis","5/323","136/8843",0.558277485642837,0.91269857614627,0.822995509145288,"5595/7157/5296/8797/1616",5,"UP000000569"
"hsa00340","hsa00340","Histidine metabolism","1/323","22/8843",0.559395901509004,0.91269857614627,0.822995509145288,"55748",1,"UP000000569"
"hsa04612","hsa04612","Antigen processing and presentation","3/323","80/8843",0.564017843010812,0.914889408139632,0.824971018846904,"3106/3107/2923",3,"UP000000569"
"hsa04614","hsa04614","Renin-angiotensin system","1/323","23/8843",0.575529573860505,0.927867236411454,0.836673342774335,"1636",1,"UP000000569"
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection","7/323","196/8843",0.578727897635516,0.927867236411454,0.836673342774335,"5595/1871/7157/3106/3107/4775/5296",7,"UP000000569"
"hsa05320","hsa05320","Autoimmune thyroid disease","2/323","53/8843",0.581995578394281,0.927867236411454,0.836673342774335,"3106/3107",2,"UP000000569"
"hsa05206","hsa05206","MicroRNAs in cancer","11/323","312/8843",0.592298472184447,0.938927691701481,0.846646739545949,"4082/5595/6659/23411/131405/1871/7157/5296/6935/8660/10014",11,"UP000000569"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis","13/323","371/8843",0.60249873070019,0.949576471171427,0.856248921373217,"10718/23279/513/10382/7157/2906/29979/4747/1616/4741/9001/84617/23636",13,"UP000000569"
"hsa04340","hsa04340","Hedgehog signaling pathway","2/323","56/8843",0.612166439288454,0.949576471171427,0.856248921373217,"2736/2619",2,"UP000000569"
"hsa04742","hsa04742","Taste transduction","3/323","86/8843",0.613403021249955,0.949576471171427,0.856248921373217,"773/5330/196883",3,"UP000000569"
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","3/323","86/8843",0.613403021249955,0.949576471171427,0.856248921373217,"6641/778/6262",3,"UP000000569"
"hsa05169","hsa05169","Epstein-Barr virus infection","7/323","203/8843",0.616033481297593,0.949576471171427,0.856248921373217,"8819/1871/7157/3106/3107/2923/5296",7,"UP000000569"
"hsa04977","hsa04977","Vitamin digestion and absorption","1/323","26/8843",0.620481526720997,0.951177725028342,0.857692798648458,"113278",1,"UP000000569"
"hsa05203","hsa05203","Viral carcinogenesis","7/323","205/8843",0.62636106732679,0.954943922317893,0.861088841478877,"5595/7157/3106/3107/5296/1108/10014",7,"UP000000569"
"hsa00650","hsa00650","Butanoate metabolism","1/323","27/8843",0.634384721330175,0.956720741897939,0.862691029291105,"7915",1,"UP000000569"
"hsa00790","hsa00790","Folate biosynthesis","1/323","27/8843",0.634384721330175,0.956720741897939,0.862691029291105,"7054",1,"UP000000569"
"hsa04722","hsa04722","Neurotrophin signaling pathway","4/323","120/8843",0.643757624462478,0.965636436693717,0.870730459799277,"5595/7157/25970/5296",4,"UP000000569"
"hsa04662","hsa04662","B cell receptor signaling pathway","3/323","91/8843",0.651593029283306,0.969288125281225,0.874023248225666,"5595/4775/5296",3,"UP000000569"
"hsa04071","hsa04071","Sphingolipid signaling pathway","4/323","122/8843",0.65661453648083,0.969288125281225,0.874023248225666,"5595/7157/5296/5330",4,"UP000000569"
"hsa04660","hsa04660","T cell receptor signaling pathway","4/323","122/8843",0.65661453648083,0.969288125281225,0.874023248225666,"5595/4775/5296/5063",4,"UP000000569"
"hsa04392","hsa04392","Hippo signaling pathway - multiple species","1/323","29/8843",0.660686180719219,0.970165496950854,0.874814388874756,"23286",1,"UP000000569"
"hsa03420","hsa03420","Nucleotide excision repair","2/323","63/8843",0.676037549193097,0.980221450561705,0.883882009750038,"5424/5426",2,"UP000000569"
"hsa03250","hsa03250","Viral life cycle - HIV-1","2/323","64/8843",0.684430237044661,0.980221450561705,0.883882009750038,"7936/6829",2,"UP000000569"
"hsa00030","hsa00030","Pentose phosphate pathway","1/323","31/8843",0.68510101383345,0.980221450561705,0.883882009750038,"229",1,"UP000000569"
"hsa00410","hsa00410","beta-Alanine metabolism","1/323","31/8843",0.68510101383345,0.980221450561705,0.883882009750038,"55748",1,"UP000000569"
"hsa03060","hsa03060","Protein export","1/323","31/8843",0.68510101383345,0.980221450561705,0.883882009750038,"6727",1,"UP000000569"
"hsa00564","hsa00564","Glycerophospholipid metabolism","3/323","100/8843",0.713379198746717,0.99999941944796,0.90171613374104,"9162/8611/1609",3,"UP000000569"
"hsa05221","hsa05221","Acute myeloid leukemia","2/323","68/8843",0.716234229117792,0.99999941944796,0.90171613374104,"5595/5296",2,"UP000000569"
"hsa00051","hsa00051","Fructose and mannose metabolism","1/323","34/8843",0.718478368353273,0.99999941944796,0.90171613374104,"229",1,"UP000000569"
"hsa03020","hsa03020","RNA polymerase","1/323","34/8843",0.718478368353273,0.99999941944796,0.90171613374104,"84265",1,"UP000000569"
"hsa04664","hsa04664","Fc epsilon RI signaling pathway","2/323","69/8843",0.723753293638948,0.99999941944796,0.90171613374104,"5595/5296",2,"UP000000569"
"hsa00350","hsa00350","Tyrosine metabolism","1/323","36/8843",0.738746132039097,0.99999941944796,0.90171613374104,"7054",1,"UP000000569"
"hsa04630","hsa04630","JAK-STAT signaling pathway","5/323","168/8843",0.740460073384166,0.99999941944796,0.90171613374104,"2057/3597/5296/246778/2670",5,"UP000000569"
"hsa04625","hsa04625","C-type lectin receptor signaling pathway","3/323","105/8843",0.743882751963348,0.99999941944796,0.90171613374104,"5595/4775/5296",3,"UP000000569"
"hsa00250","hsa00250","Alanine, aspartate and glutamate metabolism","1/323","37/8843",0.748327714797286,0.99999941944796,0.90171613374104,"7915",1,"UP000000569"
"hsa05143","hsa05143","African trypanosomiasis","1/323","37/8843",0.748327714797286,0.99999941944796,0.90171613374104,"5330",1,"UP000000569"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection","6/323","203/8843",0.757296871709597,0.99999941944796,0.90171613374104,"5595/10382/4641/8797/5063/84617",6,"UP000000569"
"hsa00760","hsa00760","Nicotinate and nicotinamide metabolism","1/323","38/8843",0.757558937613602,0.99999941944796,0.90171613374104,"23411",1,"UP000000569"
"hsa05164","hsa05164","Influenza A","5/323","172/8843",0.758822657649012,0.99999941944796,0.90171613374104,"8106/5595/5296/8797/390748",5,"UP000000569"
"hsa05415","hsa05415","Diabetic cardiomyopathy","6/323","205/8843",0.765492666461725,0.99999941944796,0.90171613374104,"513/1278/5296/5330/6262/1636",6,"UP000000569"
"hsa04066","hsa04066","HIF-1 signaling pathway","3/323","109/8843",0.766383851670419,0.99999941944796,0.90171613374104,"5595/5296/229",3,"UP000000569"
"hsa05145","hsa05145","Toxoplasmosis","3/323","111/8843",0.777019247365332,0.99999941944796,0.90171613374104,"5595/3911/3915",3,"UP000000569"
"hsa03440","hsa03440","Homologous recombination","1/323","41/8843",0.78327587111952,0.99999941944796,0.90171613374104,"5424",1,"UP000000569"
"hsa03018","hsa03018","RNA degradation","2/323","78/8843",0.784119496533568,0.99999941944796,0.90171613374104,"11044/5042",2,"UP000000569"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells","2/323","78/8843",0.784119496533568,0.99999941944796,0.90171613374104,"1212/5296",2,"UP000000569"
"hsa04721","hsa04721","Synaptic vesicle cycle","2/323","79/8843",0.790059644227987,0.99999941944796,0.90171613374104,"773/1212",2,"UP000000569"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance","2/323","80/8843",0.79585558784894,0.99999941944796,0.90171613374104,"5595/5296",2,"UP000000569"
"hsa00071","hsa00071","Fatty acid degradation","1/323","43/8843",0.798890804699353,0.99999941944796,0.90171613374104,"37",1,"UP000000569"
"hsa04975","hsa04975","Fat digestion and absorption","1/323","43/8843",0.798890804699353,0.99999941944796,0.90171613374104,"8611",1,"UP000000569"
"hsa04962","hsa04962","Vasopressin-regulated water reabsorption","1/323","44/8843",0.806272426299593,0.99999941944796,0.90171613374104,"2778",1,"UP000000569"
"hsa05016","hsa05016","Huntington disease","9/323","311/8843",0.808171471420569,0.99999941944796,0.90171613374104,"513/6874/10382/23186/7157/1212/5330/9001/84617",9,"UP000000569"
"hsa04623","hsa04623","Cytosolic DNA-sensing pathway","2/323","83/8843",0.812403916937376,0.99999941944796,0.90171613374104,"115004/84265",2,"UP000000569"
"hsa04668","hsa04668","TNF signaling pathway","3/323","119/8843",0.815650685330974,0.99999941944796,0.90171613374104,"5595/5296/1051",3,"UP000000569"
"hsa04144","hsa04144","Endocytosis","7/323","252/8843",0.820166420637951,0.99999941944796,0.90171613374104,"26056/3106/3107/1212/23096/79720/9727",7,"UP000000569"
"hsa04514","hsa04514","Cell adhesion molecules","4/323","157/8843",0.831090853274709,0.99999941944796,0.90171613374104,"9672/3106/3107/5818",4,"UP000000569"
"hsa04150","hsa04150","mTOR signaling pathway","4/323","158/8843",0.834750991288366,0.99999941944796,0.90171613374104,"5595/5296/8325/8324",4,"UP000000569"
"hsa05160","hsa05160","Hepatitis C","4/323","159/8843",0.838344931831251,0.99999941944796,0.90171613374104,"5595/1871/7157/5296",4,"UP000000569"
"hsa04062","hsa04062","Chemokine signaling pathway","5/323","193/8843",0.839481962448859,0.99999941944796,0.90171613374104,"5595/107/5296/5330/196883",5,"UP000000569"
"hsa00330","hsa00330","Arginine and proline metabolism","1/323","50/8843",0.845222083574076,0.99999941944796,0.90171613374104,"55748",1,"UP000000569"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism","1/323","50/8843",0.845222083574076,0.99999941944796,0.90171613374104,"51700",1,"UP000000569"
"hsa05144","hsa05144","Malaria","1/323","50/8843",0.845222083574076,0.99999941944796,0.90171613374104,"4035",1,"UP000000569"
"hsa04979","hsa04979","Cholesterol metabolism","1/323","51/8843",0.850907659259914,0.99999941944796,0.90171613374104,"4035",1,"UP000000569"
"hsa04060","hsa04060","Cytokine-cytokine receptor interaction","8/323","298/8843",0.858458593736448,0.99999941944796,0.90171613374104,"10220/2057/151449/3603/3597/8797/246778/3623",8,"UP000000569"
"hsa04142","hsa04142","Lysosome","3/323","132/8843",0.866302755475843,0.99999941944796,0.90171613374104,"4669/1212/537",3,"UP000000569"
"hsa00600","hsa00600","Sphingolipid metabolism","1/323","54/8843",0.86674514512669,0.99999941944796,0.90171613374104,"8611",1,"UP000000569"
"hsa05012","hsa05012","Parkinson disease","7/323","271/8843",0.871967935242568,0.99999941944796,0.90171613374104,"2778/513/10382/7157/1616/7054/84617",7,"UP000000569"
"hsa05171","hsa05171","Coronavirus disease - COVID-19","6/323","238/8843",0.872531775289997,0.99999941944796,0.90171613374104,"5595/6175/115004/5296/9045/1636",6,"UP000000569"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum","4/323","170/8843",0.873729075720975,0.99999941944796,0.90171613374104,"29979/2923/5589/9601",4,"UP000000569"
"hsa012121","hsa01212","Fatty acid metabolism","1/323","57/8843",0.880904930337404,0.99999941944796,0.90171613374104,"37",1,"UP000000569"
"hsa04640","hsa04640","Hematopoietic cell lineage","2/323","99/8843",0.881964794512052,0.99999941944796,0.90171613374104,"2057/924",2,"UP000000569"
"hsa05135","hsa05135","Yersinia infection","3/323","138/8843",0.885250846295035,0.99999941944796,0.90171613374104,"5595/4775/5296",3,"UP000000569"
"hsa00240","hsa00240","Pyrimidine metabolism","1/323","58/8843",0.885283226205947,0.99999941944796,0.90171613374104,"221264",1,"UP000000569"
"hsa05162","hsa05162","Measles","3/323","139/8843",0.888165863164997,0.99999941944796,0.90171613374104,"7157/5296/1459",3,"UP000000569"
"hsa04120","hsa04120","Ubiquitin mediated proteolysis","3/323","142/8843",0.896518628647936,0.99999941944796,0.90171613374104,"63893/55585/3093",3,"UP000000569"
"hsa04380","hsa04380","Osteoclast differentiation","3/323","142/8843",0.896518628647936,0.99999941944796,0.90171613374104,"5595/3727/5296",3,"UP000000569"
"hsa04978","hsa04978","Mineral absorption","1/323","61/8843",0.897478481970982,0.99999941944796,0.90171613374104,"23439",1,"UP000000569"
"hsa05132","hsa05132","Salmonella infection","6/323","251/8843",0.90175251164663,0.99999941944796,0.90171613374104,"5595/10382/8797/5063/84617/58498",6,"UP000000569"
"hsa04936","hsa04936","Alcoholic liver disease","3/323","144/8843",0.901772114132639,0.99999941944796,0.90171613374104,"2308/23411/37",3,"UP000000569"
"hsa05321","hsa05321","Inflammatory bowel disease","1/323","65/8843",0.911751757714706,0.99999941944796,0.90171613374104,"4094",1,"UP000000569"
"hsa04620","hsa04620","Toll-like receptor signaling pathway","2/323","109/8843",0.912444785683541,0.99999941944796,0.90171613374104,"5595/5296",2,"UP000000569"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis","1/323","67/8843",0.918127086653442,0.99999941944796,0.90171613374104,"229",1,"UP000000569"
"hsa00830","hsa00830","Retinol metabolism","1/323","68/8843",0.921140412885317,0.99999941944796,0.90171613374104,"157506",1,"UP000000569"
"hsa04670","hsa04670","Leukocyte transendothelial migration","2/323","116/8843",0.929217483764266,0.99999941944796,0.90171613374104,"5296/58498",2,"UP000000569"
"hsa05120","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/323","71/8843",0.929532978783921,0.99999941944796,0.90171613374104,"537",1,"UP000000569"
"hsa04932","hsa04932","Non-alcoholic fatty liver disease","3/323","157/8843",0.930440724482933,0.99999941944796,0.90171613374104,"4296/5296/8660",3,"UP000000569"
"hsa04622","hsa04622","RIG-I-like receptor signaling pathway","1/323","72/8843",0.932127694681413,0.99999941944796,0.90171613374104,"55593",1,"UP000000569"
