"","viral_id","Proteome.ID","Pathogen","smooth_curve","mean","percent_of_protein"
"292","P03197","UP000153037","Epstein-Barr virus","Herpesviridae",1.5,9.27152317880795
"293","P03198","UP000153037","Epstein-Barr virus","Herpesviridae",1,2.78884462151394
"294","P03199","UP000153037","Epstein-Barr virus","Herpesviridae",1,2.18978102189781
"295","P03200","UP000153037","Epstein-Barr virus","Herpesviridae",1.38461538461538,7.14285714285714
"296","P03203","UP000153037","Epstein-Barr virus","Herpesviridae",1.35,6.47249190938511
"297","P03204","UP000153037","Epstein-Barr virus","Herpesviridae",1.66666666666667,9.48012232415902
"298","P03205","UP000153037","Epstein-Barr virus","Herpesviridae",1,3.77358490566038
"299","P03206","UP000153037","Epstein-Barr virus","Herpesviridae",1.3,4.27350427350427
"300","P03207","UP000153037","Epstein-Barr virus","Herpesviridae",1,1.00334448160535
"301","P03208","UP000153037","Epstein-Barr virus","Herpesviridae",2.13333333333333,4.65116279069767
"302","P03209","UP000153037","Epstein-Barr virus","Herpesviridae",3.57894736842105,5.89225589225589
"303","P03210","UP000153037","Epstein-Barr virus","Herpesviridae",1.29411764705882,6.08365019011407
"304","P03211","UP000153037","Epstein-Barr virus","Herpesviridae",26.6447534766119,54.1269841269841
"305","P03212","UP000153037","Epstein-Barr virus","Herpesviridae",1,6.34920634920635
"306","P03213","UP000153037","Epstein-Barr virus","Herpesviridae",2.92592592592593,4.15282392026578
"307","P03215","UP000153037","Epstein-Barr virus","Herpesviridae",4.55263157894737,8.3756345177665
"308","P03217","UP000153037","Epstein-Barr virus","Herpesviridae",1,0.65359477124183
"309","P03218","UP000153037","Epstein-Barr virus","Herpesviridae",1.33333333333333,5.06329113924051
"310","P03219","UP000153037","Epstein-Barr virus","Herpesviridae",1,0.883652430044183
"311","P03220","UP000153037","Epstein-Barr virus","Herpesviridae",1,0.934579439252336
"312","P03222","UP000153037","Epstein-Barr virus","Herpesviridae",2.43243243243243,7.45967741935484
"313","P03224","UP000153037","Epstein-Barr virus","Herpesviridae",1.27027027027027,16.1434977578475
"314","P03225","UP000153037","Epstein-Barr virus","Herpesviridae",2.35294117647059,6.84596577017115
"315","P03226","UP000153037","Epstein-Barr virus","Herpesviridae",1,1.82481751824817
"316","P03227","UP000153037","Epstein-Barr virus","Herpesviridae",1.85294117647059,2.77529095792301
"317","P03228","UP000153037","Epstein-Barr virus","Herpesviridae",1.71428571428571,3.33333333333333
"318","P03230","UP000153037","Epstein-Barr virus","Herpesviridae",7.25925925925926,12.5333333333333
"319","P03231","UP000153037","Epstein-Barr virus","Herpesviridae",1.15,2.87769784172662
"320","P03232","UP000153037","Epstein-Barr virus","Herpesviridae",1.46153846153846,5.06329113924051
"321","P03233","UP000153037","Epstein-Barr virus","Herpesviridae",1.32352941176471,5.72450805008945
"322","P03234","UP000153037","Epstein-Barr virus","Herpesviridae",1.58139534883721,7.07070707070707
"323","P03238","UP000008167","Human adenovirus C serotype 2","Other",1.14285714285714,5.03597122302158
"324","P03239","UP000008167","Human adenovirus C serotype 2","Other",1,0.353356890459364
"325","P03241","UP000008167","Human adenovirus C serotype 2","Other",1,0.952380952380952
"326","P03242","UP000008167","Human adenovirus C serotype 2","Other",1,0.854700854700855
"327","P03244","UP000008167","Human adenovirus C serotype 2","Other",1.92,4.95867768595041
"328","P03247","UP000008167","Human adenovirus C serotype 2","Other",1.77777777777778,5.48780487804878
"329","P03250","UP000008167","Human adenovirus C serotype 2","Other",1,0.840336134453782
"330","P03252","UP000008167","Human adenovirus C serotype 2","Other",1,1.03626943005181
"331","P03254","UP000008167","Human adenovirus C serotype 2","Other",6.61363636363636,10.0719424460432
"332","P03261","UP000008167","Human adenovirus C serotype 2","Other",1.52542372881356,4.80202190395956
"333","P03262","UP000008167","Human adenovirus C serotype 2","Other",1.21428571428571,10.3960396039604
"334","P03263","UP000008167","Human adenovirus C serotype 2","Other",1,2.23880597014925
"335","P03264","UP000008167","Human adenovirus C serotype 2","Other",1.88095238095238,7.52895752895753
"336","P03267","UP000008167","Human adenovirus C serotype 2","Other",6.25,12.2905027932961
"337","P03269","UP000008167","Human adenovirus C serotype 2","Other",4.46478873239437,8.33333333333333
"338","P03272","UP000008167","Human adenovirus C serotype 2","Other",1.46666666666667,3.42465753424658
"339","P03274","UP000008167","Human adenovirus C serotype 2","Other",1.11111111111111,3.76569037656904
"340","P03275","UP000008167","Human adenovirus C serotype 2","Other",1.11111111111111,3.1523642732049
"341","P03276","UP000008167","Human adenovirus C serotype 2","Other",8.76666666666667,4.64285714285714
"342","P03277","UP000008167","Human adenovirus C serotype 2","Other",49.7647058823529,3.239289446186
"343","P03279","UP000008167","Human adenovirus C serotype 2","Other",1.1304347826087,4.00696864111498
"344","P03280","UP000008167","Human adenovirus C serotype 2","Other",1,1.85185185185185
"345","P03282","UP000008167","Human adenovirus C serotype 2","Other",19.4,17.0542635658915
"346","P03285","UP000008167","Human adenovirus C serotype 2","Other",6.3125,9.93788819875776
"347","P03286","UP000008167","Human adenovirus C serotype 2","Other",2.92857142857143,16.6666666666667
"348","P03287","UP000008167","Human adenovirus C serotype 2","Other",2.33333333333333,9.47368421052632
"349","P03289","UP000008167","Human adenovirus C serotype 2","Other",1,6.93069306930693
"350","P03290","UP000008167","Human adenovirus C serotype 2","Other",2.73333333333333,13.4615384615385
"351","P03291","UP000008167","Human adenovirus C serotype 2","Other",1.92592592592593,13.2352941176471
"352","P03292","UP000008167","Human adenovirus C serotype 2","Other",8.76470588235294,22.2929936305732
"353","P03293","UP000008167","Human adenovirus C serotype 2","Other",4.12,17.4603174603175
"354","P03294","UP000008167","Human adenovirus C serotype 2","Other",2.875,12.7272727272727
"355","P03295","UP000000344","Vaccinia virus","Poxviridae",1,1.25
"356","P03296","UP000000344","Vaccinia virus","Poxviridae",1,0.9375
"357","P03300","UP000000356","Poliovirus type 1","Other",1.15384615384615,1.77434030937216
"358","P03314","UP000000360","Yellow fever virus","Other",1.23711340206186,2.76470588235294
"359","P03315","UP000000570","Semliki forest virus","Other",1.11111111111111,2.89855072463768
"360","P03316","UP000006710","Sindbis virus","Other",1.34210526315789,3.07941653160454
"361","P03317","UP000006710","Sindbis virus","Other",1.07936507936508,2.51798561151079
"362","P03428","UP000009255","Influenza A virus","Other",1.125,2.13903743315508
"363","P03431","UP000009255","Influenza A virus","Other",1,0.536193029490617
"364","P03433","UP000009255","Influenza A virus","Other",1.0625,2.26950354609929
"365","P03452","UP000009255","Influenza A virus","Other",1.30769230769231,4.33212996389892
"366","P03460","UP000008158","Influenza B virus","Other",1,1.74520069808028
"367","P03466","UP000009255","Influenza A virus","Other",1,2.87474332648871
"368","P03468","UP000009255","Influenza A virus","Other",1,2.48306997742664
"369","P03474","UP000008158","Influenza B virus","Other",1,1.31868131868132
"370","P03485","UP000009255","Influenza A virus","Other",1,1.6597510373444
"371","P03489","UP000008158","Influenza B virus","Other",1.22222222222222,3.79746835443038
"372","P03493","UP000008158","Influenza B virus","Other",1,3.06122448979592
"373","P03496","UP000009255","Influenza A virus","Other",2.25,3.65296803652968
"374","P03502","UP000008158","Influenza B virus","Other",1,1.11111111111111
"375","P03511","UP000008158","Influenza B virus","Other",1,0.900900900900901
"376","P03519","UP000002327","Vesicular stomatitis Indiana virus","Other",1,3.6697247706422
"377","P03520","UP000002327","Vesicular stomatitis Indiana virus","Other",1,3.54330708661417
"378","P03521","UP000002327","Vesicular stomatitis Indiana virus","Other",1,1.70316301703163
"379","P03522","UP000002327","Vesicular stomatitis Indiana virus","Other",1,1.6
"380","P03523","UP000002327","Vesicular stomatitis Indiana virus","Other",1,1.76358436606292
"381","P04021","UP000000344","Vaccinia virus","Poxviridae",1,1.66204986149584
"382","P04195","UP000000344","Vaccinia virus","Poxviridae",1,3.7542662116041
"383","P04288","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.13636363636364,4.76190476190476
"384","P04289","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1,1.17647058823529
"385","P04290","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.27272727272727,4.33925049309665
"386","P04291","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.56521739130435,11.0576923076923
"387","P04293","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",2.80555555555556,5.3921568627451
"388","P04294","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.27586206896552,9.43089430894309
"389","P04295","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.17391304347826,3.1767955801105
"390","P04296","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.328125,5.40084388185654
"391","P04297","UP000000344","Vaccinia virus","Poxviridae",2.1,3.66300366300366
"392","P04298","UP000000344","Vaccinia virus","Poxviridae",1.2,0.600240096038415
"393","P04300","UP000000344","Vaccinia virus","Poxviridae",1,1.48148148148148
"394","P04302","UP000000344","Vaccinia virus","Poxviridae",3,0.442477876106195
"395","P04303","UP000000344","Vaccinia virus","Poxviridae",1,0.483091787439614
"396","P04305","UP000000344","Vaccinia virus","Poxviridae",1,1.16279069767442
"397","P04308","UP000000344","Vaccinia virus","Poxviridae",1.4,0.798722044728434
"398","P04310","UP000000344","Vaccinia virus","Poxviridae",1,2.66666666666667
"399","P04311","UP000000344","Vaccinia virus","Poxviridae",1,2.47524752475248
"400","P04312","UP000000344","Vaccinia virus","Poxviridae",1,0.421940928270042
"401","P04363","UP000101269","Monkeypox virus","Poxviridae",1,1.80722891566265
"402","P04413","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",2.87878787878788,6.59574468085106
"403","P04485","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.27272727272727,4.88997555012225
"404","P04487","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.925,22
"405","P04488","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",2.89795918367347,8.90538033395176
"406","P04505","UP000002476","Bunyamwera virus","Other",1.2,1.05485232067511
"407","P04578","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",1,2.01183431952663
"408","P04585","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",2.29166666666667,1.68539325842697
"409","P04591","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",3.41666666666667,2.45398773006135
"410","P04601","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",1,1.53846153846154
"411","P04608","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",1,4
"412","P04618","UP000002241","Human immunodeficiency virus type 1 group M subtype B","Other",1,4.76190476190476
"413","P04665","UP000008158","Influenza B virus","Other",1,2.00364298724954
"414","P04849","UP000007232","Simian virus 5","Other",1.15789473684211,3.66795366795367
"415","P04850","UP000007232","Simian virus 5","Other",1.15384615384615,2.34657039711191
"416","P05133","UP000008627","Hantaan virus","Other",1.11764705882353,3.58851674641148
"417","P05769","UP000008863","Murray valley encephalitis virus","Other",1.24074074074074,1.57756354075372
"418","P05807","UP000000344","Vaccinia virus","Poxviridae",1,0.645161290322581
"419","P06025","UP000008649","Rabies virus","Other",1,1.82232346241458
"420","P06440","UP000000344","Vaccinia virus","Poxviridae",1.11111111111111,1.42405063291139
"421","P06463","UP000009109","Human papillomavirus type 18","Other",1,1.36054421768707
"422","P06465","UP000006372","Human papillomavirus 1","Other",1,10.9756097560976
"423","P06477","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.27272727272727,2.6602176541717
"424","P06480","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.09090909090909,13.5802469135802
"425","P06481","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1,5.06329113924051
"426","P06484","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",15.05,6.6079295154185
"427","P06485","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1,1.78571428571429
"428","P06486","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",16.44,8.97009966777409
"429","P06487","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.5,8.44327176781003
"430","P06491","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.06818181818182,3.22817314746882
"431","P06492","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.32,5.01043841336117
"432","P06747","UP000008649","Rabies virus","Other",1,2.0979020979021
"433","P06788","UP000009109","Human papillomavirus type 18","Other",1,4.25531914893617
"434","P06789","UP000009109","Human papillomavirus type 18","Other",1.11111111111111,1.39318885448916
"435","P06790","UP000009109","Human papillomavirus type 18","Other",1,0.564971751412429
"436","P06791","UP000009109","Human papillomavirus type 18","Other",1.33333333333333,3.8961038961039
"437","P06793","UP000009109","Human papillomavirus type 18","Other",1.05,4.43458980044346
"438","P06794","UP000009109","Human papillomavirus type 18","Other",1,0.897666068222621
"439","P06856","UP000000344","Vaccinia virus","Poxviridae",1.06666666666667,1.50753768844221
"440","P06922","UP000009251","Human papillomavirus type 16","Other",1,1.23456790123457
"441","P06923","UP000006372","Human papillomavirus 1","Other",1,6.94444444444444
"442","P06927","UP000009251","Human papillomavirus type 16","Other",1.33333333333333,8.33333333333333
"443","P06929","UP000006372","Human papillomavirus 1","Other",1,0.775193798449612
"444","P07210","UP000007070","Human rhinovirus A serotype 89","Other",1.08,2.18300046446818
"445","P07239","UP000000344","Vaccinia virus","Poxviridae",1.83333333333333,3.125
"446","P07240","UP000000344","Vaccinia virus","Poxviridae",1,2.23642172523962
"447","P07242","UP000000344","Vaccinia virus","Poxviridae",1.5,4.16666666666667
"448","P07385","UP000152733","Cowpox virus","Poxviridae",2.38709677419355,7.27272727272727
"449","P07392","UP000000344","Vaccinia virus","Poxviridae",1,1.72413793103448
"450","P07396","UP000000344","Vaccinia virus","Poxviridae",1,1.11111111111111
"451","P07566","UP000000571","Rubella virus","Other",1.3125,5.98859315589354
"452","P07577","UP000007232","Simian virus 5","Other",1,3.03030303030303
"453","P07611","UP000000344","Vaccinia virus","Poxviridae",1,1.21580547112462
"454","P07612","UP000000344","Vaccinia virus","Poxviridae",1,0.836820083682008
"455","P07614","UP000000344","Vaccinia virus","Poxviridae",1,0.294985250737463
"456","P07617","UP000000344","Vaccinia virus","Poxviridae",1,1.24223602484472
"457","P07618","UP000000344","Vaccinia virus","Poxviridae",1,1.63934426229508
"458","P07832","UP000008158","Influenza B virus","Other",1.28571428571429,0.944669365721997
"459","P08392","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",11.1512605042017,23.3100233100233
"460","P08393","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",5.12234042553191,20.6806282722513
"461","P08411","UP000000570","Semliki forest virus","Other",1.39622641509434,2.18917802560925
"462","P08543","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.32432432432432,6.3943161634103
"463","P08583","UP000000344","Vaccinia virus","Poxviridae",1,2.80898876404494
"464","P08586","UP000000344","Vaccinia virus","Poxviridae",1,0.740740740740741
"465","P08617","UP000006724","Human hepatitis A virus genotype IB","Other",1.0952380952381,0.947653429602888
"466","P08666","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",2.78688524590164,6.04703247480403
"467","P08667","UP000008649","Rabies virus","Other",1,2.92397660818713
"468","P08668","UP000008627","Hantaan virus","Other",1.11538461538462,2.31316725978648
"469","P08669","UP000002473","Lassa virus","Other",1.125,1.66666666666667
"470","P08671","UP000008649","Rabies virus","Other",1.33333333333333,1.57068062827225
"471","P09245","UP000002602","Varicella-zoster virus","Herpesviridae",1,2.31046931407942
"472","P09246","UP000002602","Varicella-zoster virus","Herpesviridae",1.12,2.09555741827326
"473","P09247","UP000002602","Varicella-zoster virus","Herpesviridae",1,1.01694915254237
"474","P09248","UP000002602","Varicella-zoster virus","Herpesviridae",1,2.74869109947644
"475","P09249","UP000002602","Varicella-zoster virus","Herpesviridae",1,1.72413793103448
"476","P09250","UP000002602","Varicella-zoster virus","Herpesviridae",1.1,3.03030303030303
"477","P09251","UP000002602","Varicella-zoster virus","Herpesviridae",2.86842105263158,8.1151832460733
"478","P09252","UP000002602","Varicella-zoster virus","Herpesviridae",1,1.60608622147084
"479","P09253","UP000002602","Varicella-zoster virus","Herpesviridae",1.28571428571429,1.2962962962963
"480","P09254","UP000002602","Varicella-zoster virus","Herpesviridae",1,1.2987012987013
"481","P09255","UP000002602","Varicella-zoster virus","Herpesviridae",1.23076923076923,4.49438202247191
