"","query_seqname","mismatches","count","Proteome ID","PLength"
"1","sp|D5SGZ8|AAP_AAV2S",2,5,"UP000180764",204
"349","tr|Q8QMP3|Q8QMP3_CWPXB",2,1,"UP000152733",266
"350","tr|Q8QMP4|Q8QMP4_CWPXB",2,6,"UP000152733",181
"351","tr|Q8QMP4|Q8QMP4_CWPXB",3,2,"UP000152733",181
"352","tr|Q8QMP5|Q8QMP5_CWPXB",1,1,"UP000152733",179
"353","tr|Q8QMP5|Q8QMP5_CWPXB",2,11,"UP000152733",179
"354","tr|Q8QMP6|Q8QMP6_CWPXB",2,5,"UP000152733",317
"355","tr|Q8QMP9|Q8QMP9_CWPXB",2,13,"UP000152733",299
"356","tr|Q8QMQ1|Q8QMQ1_CWPXB",2,1,"UP000152733",297
"357","tr|Q8QMQ4|Q8QMQ4_CWPXB",2,30,"UP000152733",334
"358","tr|Q8QMQ4|Q8QMQ4_CWPXB",3,9,"UP000152733",334
"359","tr|Q8QMQ5|Q8QMQ5_CWPXB",0,3,"UP000152733",554
"360","tr|Q8QMQ5|Q8QMQ5_CWPXB",1,1,"UP000152733",554
"361","tr|Q8QMQ5|Q8QMQ5_CWPXB",2,1,"UP000152733",554
"362","tr|Q8QMQ6|Q8QMQ6_CWPXB",2,2,"UP000152733",162
"363","tr|Q8QMQ8|Q8QMQ8_CWPXB",2,1,"UP000152733",244
"364","tr|Q8QMQ9|Q8QMQ9_CWPXB",2,2,"UP000152733",242
"365","tr|Q8QMR0|Q8QMR0_CWPXB",0,2,"UP000152733",345
"366","tr|Q8QMR0|Q8QMR0_CWPXB",1,3,"UP000152733",345
"367","tr|Q8QMR0|Q8QMR0_CWPXB",2,5,"UP000152733",345
"368","tr|Q8QMR2|Q8QMR2_CWPXB",2,1,"UP000152733",194
"369","tr|Q8QMR2|Q8QMR2_CWPXB",3,1,"UP000152733",194
"370","tr|Q8QMR4|Q8QMR4_CWPXB",2,10,"UP000152733",409
"371","tr|Q8QMR4|Q8QMR4_CWPXB",3,4,"UP000152733",409
"372","tr|Q8QMR8|Q8QMR8_CWPXB",2,4,"UP000152733",176
"373","tr|Q8QMR9|Q8QMR9_CWPXB",2,3,"UP000152733",168
"374","tr|Q8QMS0|Q8QMS0_CWPXB",1,2,"UP000152733",187
"375","tr|Q8QMS0|Q8QMS0_CWPXB",2,4,"UP000152733",187
"376","tr|Q8QMS1|Q8QMS1_CWPXB",2,5,"UP000152733",311
"377","tr|Q8QMS2|Q8QMS2_CWPXB",1,2,"UP000152733",140
"378","tr|Q8QMS2|Q8QMS2_CWPXB",2,5,"UP000152733",140
"379","tr|Q8QMS4|Q8QMS4_CWPXB",2,12,"UP000152733",305
"380","tr|Q8QMS4|Q8QMS4_CWPXB",3,2,"UP000152733",305
"381","tr|Q8QMS6|Q8QMS6_CWPXB",2,3,"UP000152733",260
"382","tr|Q8QMS8|Q8QMS8_CWPXB",0,24,"UP000152733",192
"383","tr|Q8QMS8|Q8QMS8_CWPXB",1,6,"UP000152733",192
"384","tr|Q8QMS8|Q8QMS8_CWPXB",2,14,"UP000152733",192
"385","tr|Q8QMS9|Q8QMS9_CWPXB",1,4,"UP000152733",1284
"386","tr|Q8QMS9|Q8QMS9_CWPXB",2,11,"UP000152733",1284
"387","tr|Q8QMT0|Q8QMT0_CWPXB",2,13,"UP000152733",382
"388","tr|Q8QMT1|Q8QMT1_CWPXB",2,3,"UP000152733",187
"389","tr|Q8QMT2|Q8QMT2_CWPXB",1,1,"UP000152733",426
"390","tr|Q8QMT2|Q8QMT2_CWPXB",2,8,"UP000152733",426
"391","tr|Q8QMT3|Q8QMT3_CWPXB",2,1,"UP000152733",117
"392","tr|Q8QMT6|Q8QMT6_CWPXB",2,3,"UP000152733",202
"393","tr|Q8QMT6|Q8QMT6_CWPXB",3,2,"UP000152733",202
"394","tr|Q8QMT7|Q8QMT7_CWPXB",2,1,"UP000152733",377
"395","tr|Q8QMT8|Q8QMT8_CWPXB",2,13,"UP000152733",190
"396","tr|Q8QMT8|Q8QMT8_CWPXB",3,2,"UP000152733",190
"397","tr|Q8QMT9|Q8QMT9_CWPXB",1,4,"UP000152733",318
"398","tr|Q8QMT9|Q8QMT9_CWPXB",2,14,"UP000152733",318
"399","tr|Q8QMU0|Q8QMU0_CWPXB",1,7,"UP000152733",894
"400","tr|Q8QMU0|Q8QMU0_CWPXB",2,4,"UP000152733",894
"401","tr|Q8QMU1|Q8QMU1_CWPXB",1,5,"UP000152733",121
"402","tr|Q8QMU1|Q8QMU1_CWPXB",2,7,"UP000152733",121
"403","tr|Q8QMU3|Q8QMU3_CWPXB",2,7,"UP000152733",710
"404","tr|Q8QMU4|Q8QMU4_CWPXB",2,3,"UP000152733",372
"405","tr|Q8QMU5|Q8QMU5_CWPXB",2,10,"UP000152733",295
"406","tr|Q8QMU6|Q8QMU6_CWPXB",1,1,"UP000152733",644
"407","tr|Q8QMU6|Q8QMU6_CWPXB",2,19,"UP000152733",644
"408","tr|Q8QMU6|Q8QMU6_CWPXB",3,2,"UP000152733",644
"409","tr|Q8QMU8|Q8QMU8_CWPXB",1,1,"UP000152733",224
"410","tr|Q8QMU8|Q8QMU8_CWPXB",2,3,"UP000152733",224
"411","tr|Q8QMV0|Q8QMV0_CWPXB",2,7,"UP000152733",551
"412","tr|Q8QMV1|Q8QMV1_CWPXB",1,3,"UP000152733",631
"413","tr|Q8QMV1|Q8QMV1_CWPXB",2,4,"UP000152733",631
"414","tr|Q8QMV2|Q8QMV2_CWPXB",2,3,"UP000152733",248
"415","tr|Q8QMV4|Q8QMV4_CWPXB",1,3,"UP000152733",637
"416","tr|Q8QMV4|Q8QMV4_CWPXB",2,1,"UP000152733",637
"417","tr|Q8QMV4|Q8QMV4_CWPXB",3,1,"UP000152733",637
"418","tr|Q8QMV5|Q8QMV5_CWPXB",1,2,"UP000152733",785
"419","tr|Q8QMV5|Q8QMV5_CWPXB",2,12,"UP000152733",785
"420","tr|Q8QMV6|Q8QMV6_CWPXB",2,17,"UP000152733",218
"421","tr|Q8QMV6|Q8QMV6_CWPXB",3,1,"UP000152733",218
"422","tr|Q8QMV7|Q8QMV7_CWPXB",2,1,"UP000152733",237
"423","tr|Q8QMV8|Q8QMV8_CWPXB",2,1,"UP000152733",146
"424","tr|Q8QMW1|Q8QMW1_CWPXB",2,2,"UP000152733",314
"425","tr|Q8QMW2|Q8QMW2_CWPXB",1,2,"UP000152733",206
"426","tr|Q8QMW2|Q8QMW2_CWPXB",2,5,"UP000152733",206
"427","tr|Q8QMW3|Q8QMW3_CWPXB",2,8,"UP000152733",795
"428","tr|Q8QMW3|Q8QMW3_CWPXB",3,2,"UP000152733",795
"429","tr|Q8QMW4|Q8QMW4_CWPXB",2,6,"UP000152733",325
"430","tr|Q8QMW4|Q8QMW4_CWPXB",3,1,"UP000152733",325
"431","tr|Q8QMW5|Q8QMW5_CWPXB",2,8,"UP000152733",189
"432","tr|Q8QMW6|Q8QMW6_CWPXB",1,2,"UP000152733",171
"433","tr|Q8QMW6|Q8QMW6_CWPXB",2,7,"UP000152733",171
"434","tr|Q8QMW7|Q8QMW7_CWPXB",1,8,"UP000152733",1286
"435","tr|Q8QMW7|Q8QMW7_CWPXB",2,40,"UP000152733",1286
"436","tr|Q8QMW8|Q8QMW8_CWPXB",1,4,"UP000152733",133
"437","tr|Q8QMW8|Q8QMW8_CWPXB",2,10,"UP000152733",133
"438","tr|Q8QMW8|Q8QMW8_CWPXB",3,2,"UP000152733",133
"439","tr|Q8QMW9|Q8QMW9_CWPXB",2,6,"UP000152733",333
"440","tr|Q8QMX0|Q8QMX0_CWPXB",2,6,"UP000152733",177
"441","tr|Q8QMX2|Q8QMX2_CWPXB",2,1,"UP000152733",251
"442","tr|Q8QMX3|Q8QMX3_CWPXB",1,1,"UP000152733",350
"443","tr|Q8QMX3|Q8QMX3_CWPXB",2,14,"UP000152733",350
"444","tr|Q8QMX3|Q8QMX3_CWPXB",3,2,"UP000152733",350
"445","tr|Q8QMX5|Q8QMX5_CWPXB",2,4,"UP000152733",340
"446","tr|Q8QMX6|Q8QMX6_CWPXB",1,1,"UP000152733",260
"447","tr|Q8QMX6|Q8QMX6_CWPXB",2,16,"UP000152733",260
"448","tr|Q8QMX6|Q8QMX6_CWPXB",3,1,"UP000152733",260
"449","tr|Q8QMX7|Q8QMX7_CWPXB",2,3,"UP000152733",371
"450","tr|Q8QMX8|Q8QMX8_CWPXB",2,3,"UP000152733",167
"451","tr|Q8QMX9|Q8QMX9_CWPXB",2,1,"UP000152733",434
"452","tr|Q8QMY2|Q8QMY2_CWPXB",2,1,"UP000152733",591
"453","tr|Q8QMY3|Q8QMY3_CWPXB",1,3,"UP000152733",676
"454","tr|Q8QMY3|Q8QMY3_CWPXB",2,16,"UP000152733",676
"455","tr|Q8QMY4|Q8QMY4_CWPXB",2,1,"UP000152733",423
"456","tr|Q8QMY5|Q8QMY5_CWPXB",2,5,"UP000152733",382
"457","tr|Q8QMY6|Q8QMY6_CWPXB",0,2,"UP000152733",771
"458","tr|Q8QMY6|Q8QMY6_CWPXB",1,7,"UP000152733",771
"459","tr|Q8QMY6|Q8QMY6_CWPXB",2,10,"UP000152733",771
"460","tr|Q8QMY7|Q8QMY7_CWPXB",2,1,"UP000152733",268
"461","tr|Q8QMZ0|Q8QMZ0_CWPXB",2,11,"UP000152733",666
"462","tr|Q8QMZ0|Q8QMZ0_CWPXB",3,3,"UP000152733",666
"463","tr|Q8QMZ1|Q8QMZ1_CWPXB",2,6,"UP000152733",129
"464","tr|Q8QMZ3|Q8QMZ3_CWPXB",1,2,"UP000152733",1005
"465","tr|Q8QMZ3|Q8QMZ3_CWPXB",2,11,"UP000152733",1005
"466","tr|Q8QMZ3|Q8QMZ3_CWPXB",3,3,"UP000152733",1005
"467","tr|Q8QMZ4|Q8QMZ4_CWPXB",2,1,"UP000152733",273
"468","tr|Q8QMZ5|Q8QMZ5_CWPXB",2,9,"UP000152733",165
"469","tr|Q8QMZ6|Q8QMZ6_CWPXB",2,2,"UP000152733",567
"470","tr|Q8QMZ7|Q8QMZ7_CWPXB",1,3,"UP000152733",261
"471","tr|Q8QMZ7|Q8QMZ7_CWPXB",2,12,"UP000152733",261
"472","tr|Q8QMZ8|Q8QMZ8_CWPXB",2,1,"UP000152733",737
"473","tr|Q8QN00|Q8QN00_CWPXB",2,3,"UP000152733",101
"474","tr|Q8QN00|Q8QN00_CWPXB",3,1,"UP000152733",101
"475","tr|Q8QN01|Q8QN01_CWPXB",3,1,"UP000152733",231
"476","tr|Q8QN02|Q8QN02_CWPXB",2,2,"UP000152733",158
"477","tr|Q8QN03|Q8QN03_CWPXB",1,1,"UP000152733",52
"478","tr|Q8QN03|Q8QN03_CWPXB",2,3,"UP000152733",52
"479","tr|Q8QN04|Q8QN04_CWPXB",2,3,"UP000152733",73
"480","tr|Q8QN04|Q8QN04_CWPXB",3,1,"UP000152733",73
"481","tr|Q8QN05|Q8QN05_CWPXB",2,11,"UP000152733",372
"482","tr|Q8QN05|Q8QN05_CWPXB",3,1,"UP000152733",372
"483","tr|Q8QN06|Q8QN06_CWPXB",1,1,"UP000152733",634
"484","tr|Q8QN06|Q8QN06_CWPXB",2,10,"UP000152733",634
"485","tr|Q8QN06|Q8QN06_CWPXB",3,1,"UP000152733",634
"486","tr|Q8QN07|Q8QN07_CWPXB",1,1,"UP000152733",354
"487","tr|Q8QN07|Q8QN07_CWPXB",2,3,"UP000152733",354
"488","tr|Q8QN08|Q8QN08_CWPXB",2,5,"UP000152733",439
"489","tr|Q8QN09|Q8QN09_CWPXB",2,4,"UP000152733",212
"490","tr|Q8QN11|Q8QN11_CWPXB",2,6,"UP000152733",81
"491","tr|Q8QN11|Q8QN11_CWPXB",3,1,"UP000152733",81
"492","tr|Q8QN12|Q8QN12_CWPXB",2,2,"UP000152733",71
"493","tr|Q8QN13|Q8QN13_CWPXB",2,10,"UP000152733",323
"494","tr|Q8QN13|Q8QN13_CWPXB",3,2,"UP000152733",323
"495","tr|Q8QN14|Q8QN14_CWPXB",0,9,"UP000152733",333
"496","tr|Q8QN14|Q8QN14_CWPXB",1,1,"UP000152733",333
"497","tr|Q8QN15|Q8QN15_CWPXB",2,5,"UP000152733",480
"498","tr|Q8QN15|Q8QN15_CWPXB",3,3,"UP000152733",480
"499","tr|Q8QN16|Q8QN16_CWPXB",1,1,"UP000152733",147
"500","tr|Q8QN16|Q8QN16_CWPXB",2,2,"UP000152733",147
"501","tr|Q8QN17|Q8QN17_CWPXB",2,6,"UP000152733",251
"502","tr|Q8QN17|Q8QN17_CWPXB",3,4,"UP000152733",251
"503","tr|Q8QN19|Q8QN19_CWPXB",2,12,"UP000152733",276
"504","tr|Q8QN20|Q8QN20_CWPXB",0,1,"UP000152733",424
"505","tr|Q8QN20|Q8QN20_CWPXB",1,2,"UP000152733",424
"506","tr|Q8QN20|Q8QN20_CWPXB",2,2,"UP000152733",424
"507","tr|Q8QN21|Q8QN21_CWPXB",2,1,"UP000152733",284
"508","tr|Q8QN22|Q8QN22_CWPXB",2,1,"UP000152733",220
"509","tr|Q8QN23|Q8QN23_CWPXB",1,1,"UP000152733",473
"510","tr|Q8QN23|Q8QN23_CWPXB",2,5,"UP000152733",473
"511","tr|Q8QN24|Q8QN24_CWPXB",2,5,"UP000152733",177
"512","tr|Q8QN24|Q8QN24_CWPXB",3,3,"UP000152733",177
"513","tr|Q8QN25|Q8QN25_CWPXB",2,8,"UP000152733",117
"514","tr|Q8QN26|Q8QN26_CWPXB",1,1,"UP000152733",231
"515","tr|Q8QN26|Q8QN26_CWPXB",2,7,"UP000152733",231
"516","tr|Q8QN26|Q8QN26_CWPXB",3,2,"UP000152733",231
"517","tr|Q8QN27|Q8QN27_CWPXB",2,4,"UP000152733",512
"518","tr|Q8QN29|Q8QN29_CWPXB",2,3,"UP000152733",316
"519","tr|Q8QN32|Q8QN32_CWPXB",2,1,"UP000152733",155
"520","tr|Q8QN34|Q8QN34_CWPXB",1,4,"UP000152733",185
"521","tr|Q8QN34|Q8QN34_CWPXB",2,10,"UP000152733",185
"522","tr|Q8QN34|Q8QN34_CWPXB",3,1,"UP000152733",185
"523","tr|Q8QN35|Q8QN35_CWPXB",2,11,"UP000152733",632
"524","tr|Q8QN35|Q8QN35_CWPXB",3,2,"UP000152733",632
"525","tr|Q8QN37|Q8QN37_CWPXB",1,1,"UP000152733",126
"526","tr|Q8QN37|Q8QN37_CWPXB",2,1,"UP000152733",126
"527","tr|Q8QN39|Q8QN39_CWPXB",2,4,"UP000152733",331
"528","tr|Q8QN40|Q8QN40_CWPXB",2,4,"UP000152733",139
"529","tr|Q8QN41|Q8QN41_CWPXB",2,1,"UP000152733",170
"530","tr|Q8QN42|Q8QN42_CWPXB",1,1,"UP000152733",796
"531","tr|Q8QN42|Q8QN42_CWPXB",2,12,"UP000152733",796
"532","tr|Q8QN43|Q8QN43_CWPXB",2,4,"UP000152733",171
"533","tr|Q8QN44|Q8QN44_CWPXB",2,7,"UP000152733",435
"534","tr|Q8QN45|Q8QN45_CWPXB",2,17,"UP000152733",764
"535","tr|Q8QN45|Q8QN45_CWPXB",3,2,"UP000152733",764
"536","tr|Q8QN46|Q8QN46_CWPXB",1,2,"UP000152733",110
"537","tr|Q8QN46|Q8QN46_CWPXB",2,5,"UP000152733",110
"538","tr|Q8QN47|Q8QN47_CWPXB",1,2,"UP000152733",202
"539","tr|Q8QN47|Q8QN47_CWPXB",2,3,"UP000152733",202
"540","tr|Q8QN48|Q8QN48_CWPXB",2,3,"UP000152733",523
"541","tr|Q8QN50|Q8QN50_CWPXB",2,11,"UP000152733",658
"542","tr|Q8QN50|Q8QN50_CWPXB",3,1,"UP000152733",658
"543","tr|Q8QN51|Q8QN51_CWPXB",2,8,"UP000152733",215
"544","sp|Q65900|POLG_CX16G",1,13,"UP000007757",2193
"545","sp|Q65900|POLG_CX16G",2,76,"UP000007757",2193
"546","sp|Q65900|POLG_CX16G",3,2,"UP000007757",2193
"547","sp|P89522|NCAP_CCHFI",1,1,"UP000008767",482
"548","sp|P89522|NCAP_CCHFI",2,20,"UP000008767",482
"549","sp|P89522|NCAP_CCHFI",3,2,"UP000008767",482
"550","sp|Q6TQR6|L_CCHFI",1,13,"UP000008767",3945
"551","sp|Q6TQR6|L_CCHFI",2,75,"UP000008767",3945
"552","sp|Q6TQR6|L_CCHFI",3,3,"UP000008767",3945
"553","sp|Q8JSZ3|GP_CCHFI",1,4,"UP000008767",1684
"554","sp|Q8JSZ3|GP_CCHFI",2,24,"UP000008767",1684
"555","sp|Q8JSZ3|GP_CCHFI",3,1,"UP000008767",1684
"556","sp|P17763|POLG_DEN1W",1,16,"UP000002500",3392
"557","sp|P17763|POLG_DEN1W",2,80,"UP000002500",3392
"558","sp|P17763|POLG_DEN1W",3,5,"UP000002500",3392
"559","tr|D6PT84|D6PT84_9ORTO",2,9,"UP000181622",760
"560","tr|D6PT84|D6PT84_9ORTO",3,2,"UP000181622",760
"561","tr|D6PT85|D6PT85_9ORTO",2,10,"UP000181622",637
"562","tr|D6PT86|D6PT86_9ORTO",2,4,"UP000181622",520
"563","tr|D6PT87|D6PT87_9ORTO",1,1,"UP000181622",458
"564","tr|D6PT87|D6PT87_9ORTO",2,6,"UP000181622",458
"565","tr|D6PT88|D6PT88_9ORTO",2,5,"UP000181622",270
"566","tr|D6PT89|D6PT89_9ORTO",2,17,"UP000181622",716
"567","tr|D6PT89|D6PT89_9ORTO",3,2,"UP000181622",716
"568","sp|Q02004|GP_DUGBA",1,2,"UP000000278",1551
"569","sp|Q02004|GP_DUGBA",2,29,"UP000000278",1551
"570","sp|Q66431|L_DUGBA",1,11,"UP000000278",4036
"571","sp|Q66431|L_DUGBA",2,49,"UP000000278",4036
"572","sp|Q8V336|NCAP_DUGBA",2,7,"UP000000278",483
"573","tr|B2XXZ9|B2XXZ9_DUVV",2,10,"UP000117552",451
"574","tr|B2XXZ9|B2XXZ9_DUVV",3,1,"UP000117552",451
"575","tr|B2XY05|B2XY05_DUVV",1,2,"UP000117552",298
"576","tr|B2XY05|B2XY05_DUVV",2,12,"UP000117552",298
"577","tr|B2XY05|B2XY05_DUVV",3,1,"UP000117552",298
"578","tr|B2XY06|B2XY06_DUVV",1,1,"UP000117552",202
"579","tr|B2XY06|B2XY06_DUVV",2,5,"UP000117552",202
"580","tr|B2XY06|B2XY06_DUVV",3,5,"UP000117552",202
"581","tr|B2XY07|B2XY07_DUVV",1,4,"UP000117552",533
"582","tr|B2XY07|B2XY07_DUVV",2,25,"UP000117552",533
"583","tr|B2XY08|B2XY08_DUVV",1,1,"UP000117552",2127
"584","tr|B2XY08|B2XY08_DUVV",2,10,"UP000117552",2127
"585","tr|B2XY08|B2XY08_DUVV",3,1,"UP000117552",2127
"586","sp|Q4QXJ8|POLN_EEEVF",1,6,"UP000110644",2494
"587","sp|Q4QXJ8|POLN_EEEVF",2,63,"UP000110644",2494
"588","sp|Q4QXJ8|POLN_EEEVF",3,6,"UP000110644",2494
"589","tr|Q4QXJ9|Q4QXJ9_EEEVF",1,5,"UP000110644",1242
"590","tr|Q4QXJ9|Q4QXJ9_EEEVF",2,23,"UP000110644",1242
"591","tr|Q4QXJ9|Q4QXJ9_EEEVF",3,5,"UP000110644",1242
"592","sp|P18272|NCAP_EBOZM",1,6,"UP000007209",739
"593","sp|P18272|NCAP_EBOZM",2,31,"UP000007209",739
"594","sp|P18272|NCAP_EBOZM",3,1,"UP000007209",739
"595","sp|P60170|VSGP_EBOZM",1,2,"UP000007209",364
"596","sp|P60170|VSGP_EBOZM",2,13,"UP000007209",364
"597","sp|Q05127|VP35_EBOZM",1,2,"UP000007209",340
"598","sp|Q05127|VP35_EBOZM",2,9,"UP000007209",340
"599","sp|Q05318|L_EBOZM",1,8,"UP000007209",2212
"600","sp|Q05318|L_EBOZM",2,60,"UP000007209",2212
"601","sp|Q05320|VGP_EBOZM",1,2,"UP000007209",676
"602","sp|Q05320|VGP_EBOZM",2,26,"UP000007209",676
"603","sp|Q05322|VP24_EBOZM",1,1,"UP000007209",251
"604","sp|Q05322|VP24_EBOZM",2,6,"UP000007209",251
"605","sp|Q05323|VP30_EBOZM",1,1,"UP000007209",288
"606","sp|Q05323|VP30_EBOZM",2,1,"UP000007209",288
"607","sp|Q9YMG2|VSSGP_EBOZM",1,2,"UP000007209",298
"608","sp|Q9YMG2|VSSGP_EBOZM",2,13,"UP000007209",298
"609","sp|O73556|POLG_HPE2W",1,9,"UP000000670",2179
"610","sp|O73556|POLG_HPE2W",2,84,"UP000000670",2179
"611","sp|O73556|POLG_HPE2W",3,2,"UP000000670",2179
"612","sp|P0DJX6|ALT2B_EMCVR",0,1,"UP000002319",128
"613","sp|P0DJX6|ALT2B_EMCVR",1,1,"UP000002319",128
"614","sp|P0DJX6|ALT2B_EMCVR",2,5,"UP000002319",128
"615","sp|Q66765|POLG_EMCVR",1,6,"UP000002319",2292
"616","sp|Q66765|POLG_EMCVR",2,35,"UP000002319",2292
"617","sp|Q66765|POLG_EMCVR",3,9,"UP000002319",2292
"618","sp|P03177|KITH_EBVB9",1,6,"UP000153037",607
"619","sp|P03177|KITH_EBVB9",2,7,"UP000153037",607
"620","sp|P03177|KITH_EBVB9",3,1,"UP000153037",607
"621","sp|P03179|MTP_EBVB9",1,15,"UP000153037",1318
"622","sp|P03179|MTP_EBVB9",2,64,"UP000153037",1318
"623","sp|P03179|MTP_EBVB9",3,3,"UP000153037",1318
"624","sp|P03180|IL10H_EBVB9",2,7,"UP000153037",170
"625","sp|P03180|IL10H_EBVB9",3,1,"UP000153037",170
"626","sp|P03181|BHLF1_EBVB9",1,3,"UP000153037",660
"627","sp|P03181|BHLF1_EBVB9",2,6,"UP000153037",660
"628","sp|P03182|EAR_EBVB9",3,2,"UP000153037",191
"629","sp|P03184|UL32_EBVB9",2,2,"UP000153037",525
"630","sp|P03185|NEC2_EBVB9",2,3,"UP000153037",336
"631","sp|P03186|LTP_EBVB9",1,23,"UP000153037",3149
"632","sp|P03186|LTP_EBVB9",2,59,"UP000153037",3149
"633","sp|P03187|TRX1_EBVB9",1,17,"UP000153037",364
"634","sp|P03187|TRX1_EBVB9",2,18,"UP000153037",364
"635","sp|P03188|GB_EBVB9",1,1,"UP000153037",857
"636","sp|P03188|GB_EBVB9",2,8,"UP000153037",857
"637","sp|P03189|ITP_EBVB9",1,22,"UP000153037",1239
"638","sp|P03189|ITP_EBVB9",2,11,"UP000153037",1239
"639","sp|P03189|ITP_EBVB9",3,1,"UP000153037",1239
"640","sp|P03190|RIR1_EBVB9",1,3,"UP000153037",826
"641","sp|P03190|RIR1_EBVB9",2,7,"UP000153037",826
"642","sp|P03191|EAD_EBVB9",1,4,"UP000153037",404
"643","sp|P03191|EAD_EBVB9",2,22,"UP000153037",404
"644","sp|P03191|EAD_EBVB9",3,2,"UP000153037",404
"645","sp|P03192|BMRF2_EBVB9",1,3,"UP000153037",357
"646","sp|P03192|BMRF2_EBVB9",2,3,"UP000153037",357
"647","sp|P03193|PRIM_EBVB9",1,1,"UP000153037",874
"648","sp|P03193|PRIM_EBVB9",2,25,"UP000153037",874
"649","sp|P03193|PRIM_EBVB9",3,2,"UP000153037",874
"650","sp|P03195|DUT_EBVB9",1,1,"UP000153037",278
"651","sp|P03195|DUT_EBVB9",2,4,"UP000153037",278
"652","sp|P03198|DPOL_EBVB9",1,1,"UP000153037",1015
"653","sp|P03198|DPOL_EBVB9",2,15,"UP000153037",1015
"654","sp|P03199|BLLF2_EBVB9",1,8,"UP000153037",148
"655","sp|P03199|BLLF2_EBVB9",2,4,"UP000153037",148
"656","sp|P03200|GP350_EBVB9",2,1,"UP000153037",907
"657","sp|P03203|EBNA4_EBVB9",1,7,"UP000153037",938
"658","sp|P03203|EBNA4_EBVB9",2,14,"UP000153037",938
"659","sp|P03204|EBNA6_EBVB9",1,18,"UP000153037",992
"660","sp|P03204|EBNA6_EBVB9",2,22,"UP000153037",992
"661","sp|P03204|EBNA6_EBVB9",3,7,"UP000153037",992
"662","sp|P03205|GP42_EBVB9",0,1,"UP000153037",223
"663","sp|P03205|GP42_EBVB9",1,1,"UP000153037",223
"664","sp|P03206|BZLF1_EBVB9",1,8,"UP000153037",245
"665","sp|P03206|BZLF1_EBVB9",2,5,"UP000153037",245
"666","sp|P03207|BRRF1_EBVB9",1,2,"UP000153037",310
"667","sp|P03207|BRRF1_EBVB9",2,3,"UP000153037",310
"668","sp|P03208|BILF1_EBVB9",1,2,"UP000153037",312
"669","sp|P03208|BILF1_EBVB9",2,3,"UP000153037",312
"670","sp|P03209|RTA_EBVB9",2,24,"UP000153037",605
"671","sp|P03209|RTA_EBVB9",3,2,"UP000153037",605
"672","sp|P03210|BRRF2_EBVB9",1,6,"UP000153037",537
"673","sp|P03210|BRRF2_EBVB9",2,24,"UP000153037",537
"674","sp|P03211|EBNA1_EBVB9",0,234,"UP000153037",641
"675","sp|P03211|EBNA1_EBVB9",1,23,"UP000153037",641
"676","sp|P03211|EBNA1_EBVB9",2,14,"UP000153037",641
"677","sp|P03213|PORTL_EBVB9",2,7,"UP000153037",613
"678","sp|P03217|AN_EBVB9",1,2,"UP000153037",470
"679","sp|P03217|AN_EBVB9",2,2,"UP000153037",470
"680","sp|P03218|BILF2_EBVB9",2,5,"UP000153037",248
"681","sp|P03219|TRM3_EBVB9",1,2,"UP000153037",690
"682","sp|P03219|TRM3_EBVB9",2,17,"UP000153037",690
"683","sp|P03220|UL95_EBVB9",1,1,"UP000153037",332
"684","sp|P03220|UL95_EBVB9",2,9,"UP000153037",332
"685","sp|P03222|CVC1_EBVB9",1,4,"UP000153037",507
"686","sp|P03222|CVC1_EBVB9",2,17,"UP000153037",507
"687","sp|P03225|BDLF2_EBVB9",1,7,"UP000153037",420
"688","sp|P03225|BDLF2_EBVB9",2,6,"UP000153037",420
"689","sp|P03226|MCP_EBVB9",1,12,"UP000153037",1381
"690","sp|P03226|MCP_EBVB9",2,61,"UP000153037",1381
"691","sp|P03226|MCP_EBVB9",3,5,"UP000153037",1381
"692","sp|P03227|DNBI_EBVB9",1,5,"UP000153037",1128
"693","sp|P03227|DNBI_EBVB9",2,16,"UP000153037",1128
"694","sp|P03228|BARF1_EBVB9",2,10,"UP000153037",221
"695","sp|P03228|BARF1_EBVB9",3,2,"UP000153037",221
"696","sp|P03230|LMP1_EBVB9",1,3,"UP000153037",386
"697","sp|P03230|LMP1_EBVB9",2,16,"UP000153037",386
"698","sp|P03231|GH_EBVB9",2,1,"UP000153037",706
"699","sp|P03232|UL24_EBVB9",1,3,"UP000153037",248
"700","sp|P03232|UL24_EBVB9",2,12,"UP000153037",248
"701","sp|P03233|CVC2_EBVB9",0,1,"UP000153037",570
"702","sp|P03233|CVC2_EBVB9",1,4,"UP000153037",570
"703","sp|P03233|CVC2_EBVB9",2,11,"UP000153037",570
"704","sp|P03234|SCAF_EBVB9",1,6,"UP000153037",605
"705","sp|P03234|SCAF_EBVB9",2,3,"UP000153037",605
"706","sp|P0C725|LF2_EBVB9",1,1,"UP000153037",429
"707","sp|P0C725|LF2_EBVB9",2,14,"UP000153037",429
"708","sp|P0C725|LF2_EBVB9",3,4,"UP000153037",429
"709","sp|P0CAP6|RIR2_EBVB9",2,3,"UP000153037",302
"710","sp|P0CK49|TEG7_EBVB9",1,2,"UP000153037",218
"711","sp|P0CK49|TEG7_EBVB9",2,1,"UP000153037",218
"712","sp|P0CK51|CEP3_EBVB9",1,3,"UP000153037",75
"713","sp|P0CK51|CEP3_EBVB9",2,7,"UP000153037",75
"714","sp|P0CK53|CEP2_EBVB9",1,2,"UP000153037",336
"715","sp|P0CK53|CEP2_EBVB9",2,26,"UP000153037",336
